PredictionDate,track,race,horse,driver,pp,postrtg_fast,driverrating,Combined_Post_Driver_Rating,HER_RaceRank_Value,HER_Index_Value,TopSeparationRaw_Value,TopGap2_Value,Rule_HER_RaceRank,Rule_HER_Index,Rule_TopSeparationRaw,Rule_TopGap2,FavoritePredictionScore,Predicted_OffOdds_Below_1_6,Probability_AtOrBelow_TargetPct,HER_RaceRank_RequiredEq,HER_Index_RequiredMinExclusive,TopSeparationRaw_RequiredMinExclusive,TopGap2_RequiredMinExclusive,racedate,posttime,gait,purse,tcr,condition,power,pace,speed,class,avgspd,bestspd,avgcr,dayssince,avgfinalodds_to1,avgfinalodds_dec,avgfinalodds_used,formstring,itm_pct,fp_grit_count,fp_gain_count,fp_outsideboard_count,fp_improve_count,fp_finishbonus_sum,fp_pp_dates_used,formpoints,avgwinclass,medianpurse10,avgcr_10,mediancr_10,classvstoday,earlyspeedpoints,earlyspeedstarts,earlyspeedrating,pp_power_last,sourcexml,powerpoints,pp_pace2,pp_avgcr2,pp_bestspd2,pp_avgspd2,pp_power2,pp_bonus1,fieldstrength,dominanthorse,dominanceindex,fieldstrength_z,pace_z,avgspd_z,bestspd_z,avgcr_z,power_z,driverrating_z,postrtg_z,earlyspeedrating_z,postrtg_z.1,layoff_tier,layoff_label,rank_formpoints,rank_powerpoints,rank_avgcr,rank_bestspd,rank_earlyspeed,rank_power,rank_speed,rank_pace,indexvalue,morningline,ml_decimal,odds_morning_dec,superfav_prob,superfav_probpct,superfav_flag,harnesselite_line_prob,harnesselite_line_odds,ml_impliedprob,prob_delta,overlayflag,date,gait_race,leadthreatindex,racetype,condition_race,tcr_race,purse_race,fieldsize,fieldstrength_race,below2.0count,below3.0count,below5.0count,cluster2.5to6count,oddssd,top5range,oddsrange,competitiveclusterflag,classtag,adjustedpoints,classband,racedate_race,date.1,improvementflag,SituationScore,AvgSpd10-ES,FieldPaceMean-ES,Advantage-ES,ValuePlay,ClassChange,CompetitivenessIndex,ReboundScore,TrendBase,LastOutDelta,TrendDirection,Trend2Back,Trend3Back,ContinuationScore,FormAlertScore,FormAlertRankInRace,FormAlertLabel,UP_Flag,Is1UP,Is2UP,Is3UP,HER_raw,HER_Index,HER_Rank,HER_RaceRank,HER_RacePct,HER_Dominance,HER_WinProb,HER_ImpliedProb,HER_Overlay,TopHorseRank,TopHorseRaceRank,TopHorseScore,BaseTopHorseScore,ContenderLabel,TopGap2,TopGap3,TopSeparationRaw,top_gap2_score,top_gap3_score,top_separation_score,DistanceFromRaceLeader,superfav_probpct_num,_horse_norm,_dominant_norm,is_dominant_horse,dayssince_14_or_less,ml_odds_score,he_line_odds_score,superfav_score,dominant_flag_score,dominance_index_score,dayssince_score,her_winprob_score,her_index_score,her_rank_score,her_racerank_score,racedate.1,Pred_OffOdds,Pred_Place Pool%,Pred_Show Pool %,Pred_ImpliedProb,ML_Prob,HE_Prob_Raw,HE_Prob_Market,HE_Prob_Tilted,HE_Adjusted_Odds_PreRound,HE_Adjusted_Odds_Rounded,HE_Adjusted_Prob_FromRounded,HE_Adjusted_Prob,HE_Adjusted_Odds,HE_Adjusted,ML_Market_Total,HE_Raw_Market_Total,HE_Adjusted_Market_Total,Probability_AtOrBelow_Target
2026-08-03,LEX,10,Prince Willie,"Putnam, Joey",4,2.0,-1.0,1.0,1,738.0,3.5476,3.128300000000001,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,4:00,PACE,6300.0,80.0,NW 2 (FM OR KY PREF 3) PM RACES LIFE,84.6,76.0,87.0,80.0,87.0,88.0,80.0,19,16.82,17.82,"21.38,26.91,2.18",1111X1142-48,70.0,0,1,0,3,2,"2026-07-15,2026-07-08,2026-06-24",6,63.29,15.0,69.6,72.0,-10.400000000000006,11,10,1.1,81.6,lex20260803hmpXML.xml,8,0,2,2,2,2,0,152.5,Prince Willie,3.866666666666665,1.7529166722050165,0.4978277932878925,0.98096637812546,1.221260526147993,1.794879079239298,1.4635141170475814,-2.141444092077357,0.7292528890511699,0.8168779828974063,0.5892556509887895,2.0,Layoff,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,15.0,9/5,2.8,2.8,0.8339929766542474,83.4%,True,0.2972098152743314,3.364626430917086,0.3571428571428571,-0.0599330418685257,Underlay,2026-08-03,PACE,,Wide Open,NW 2 (FM OR KY PREF 3) PM RACES LIFE,80.0,6300.0,8,152.5,0,0,2,2,28.143,13.366,91.746,False,NW Condition,68,Mid,20260803,20260803,LI,0.66,74.6,70.0875,4.51,,,46.0,,78.61999999999999,9.38000000000001,AboveTrend,,,9.38000000000001,11.40000000000001,2.0,Strong Improving,3UP,False,False,True,28.94854031594342,738.0,31,1,1.0,5.950018123118927,0.9526,0.3571,0.5955,39,1,15.1467,13.7825,Prime Standout,3.128300000000001,4.3263,3.5476,0.6390937506384199,0.6643275033398338,0.6496246108771287,0.0,0.8340000000000001,prince willie,prince willie,1,0,0.94,0.9810633501053552,0.8340000000000001,1.0,0.5957446808510639,0.0,1.0,0.8388472622478387,0.9705014749262536,1.0,,2.5694960714285737,37.438333333333325,33.4975,0.3891813694986604,35.714285714285715,29.72098152743314,37.00588881604893,37.52460133120604,2.664918385604232,2.7,37.03703703703704,36.64691397213935,2.728742727860374,2.7,123.10606060606062,80.3141945196127,100.0,0.3178294573643411
2026-08-03,LEX,13,Robuchon,"Zeron, Scott",5,2.0,3.0,5.0,1,729.8,3.5081,3.3025,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,5:00,TROT,10000.0,54.0,"WILDCAT SERIES 2 YEAR OLD COLTS & GELDINGS N/W $7,500 IN 2026 (KY PROUD SERIES EARNINGS EXCLUDED) LEG 1 - 3RD DIVISION Entries Pursuant to 801 KAR",63.7,51.1,58.0,56.0,58.0,58.0,56.0,7,9.84,10.84,"9.63,10.04",3-5,50.0,0,1,1,1,1,"2026-07-27,2026-07-13",4,0.0,18.0,56.0,56.0,2.0,2,2,1.0,64.9,lex20260803hmpXML.xml,8,0,2,2,2,2,0,99.4,Robuchon,2.066666666666665,-1.3631774673634804,-0.9706121287252754,-0.6821640080813873,1.2350695629788733,0.4313310928137536,0.648381954386104,1.4918727174805588,0.7292528890511699,0.4201737228937285,0.4391550328268399,0.0,Fresh,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,17.0,5/2,3.5,3.5,0.4511967417614672,45.1%,True,0.2358259237819326,4.240415913412032,0.2857142857142857,-0.049888361932353,Underlay,2026-08-03,TROT,,Wide Open,"WILDCAT SERIES 2 YEAR OLD COLTS & GELDINGS N/W $7,500 IN 2026 (KY PROUD SERIES EARNINGS EXCLUDED) LEG 1 - 3RD DIVISION Entries Pursuant to 801 KAR",54.0,10000.0,7,99.4,0,0,1,2,2.481,4.436,7.291,False,NW Condition,66,Mid,20260803,20260803,SLI,1.7,58.0,42.7,15.3,,,49.6,,57.99999999999999,7.105427357601002e-15,AboveTrend,,,7.105427357601002e-15,1.480000000000007,3.0,Stable / Neutral,2UP,False,True,False,27.945179395579903,729.8,39,1,1.0,16.906797205255728,0.9526,0.2857,0.6669,43,1,15.1058,13.7568,Prime Standout,3.3025,3.890000000000001,3.5081,0.6746818116815462,0.5973312040292985,0.6423915033876579,0.0,0.451,robuchon,robuchon,1,1,0.9166666666666666,0.9716983281199282,0.451,1.0,0.3085106382978721,1.0,1.0,0.8293948126801153,0.9626352015732548,1.0,,3.352277264610387,28.777083333333334,26.672083333333333,0.2983046809871269,28.571428571428573,23.58259237819326,25.107052071929985,25.596321444585573,3.90681138367846,4.0,25.0,25.267993874425727,3.9575757575757575,4.0,114.5743145743146,93.92816134140618,100.0,0.3178294573643411
2026-08-03,LEX,14,When We Dance,"Tetrick, Tim",2,1.0,3.0,4.0,1,761.5,4.2273,4.164300000000001,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,5:20,PACE,5000.0,69.0,"CONDITION CLAIMER NW 2 (FM OR KY PREF 3) PM RACES OR $25,000 LIFE TO BE CLAIMED FOR $20,000 D. Tharps -- Listed 2, 5",70.8,66.5,71.0,70.0,71.0,72.0,70.0,7,12.32,13.32,"2.26,12.03,22.67",2-22-18-4X8-2,62.0,0,1,1,2,2,"2026-07-27,2026-07-08,2026-06-16",6,67.0,10.0,70.25,69.0,1.25,14,8,1.75,71.3,lex20260803hmpXML.xml,8,0,2,2,2,2,0,134.25,When We Dance,1.0666666666666675,0.681942697682887,-0.0624203697291796,0.0633771995285787,1.0606601717798223,1.457737973711325,1.0338647883737837,1.4918727174805588,0.106973391101387,1.042038889893364,-0.3535533905932737,0.0,Fresh,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,18.0,5/2,3.5,3.5,0.7381403259574314,73.8%,True,0.5465079365079365,1.829799593377868,0.2857142857142857,0.2607936507936508,Overlay,2026-08-03,PACE,,Chalk,"CONDITION CLAIMER NW 2 (FM OR KY PREF 3) PM RACES OR $25,000 LIFE TO BE CLAIMED FOR $20,000 D. Tharps -- Listed 2, 5",69.0,5000.0,8,134.25,1,1,2,1,18.996,31.988,59.159,False,Claimer,62,Mid,20260803,20260803,SLI,2.162,,,,,,28.6,,65.69999999999999,4.300000000000011,AboveTrend,,,4.300000000000011,6.230000000000012,2.0,Strong Improving,2UP,False,True,False,31.810553702559705,761.5,21,1,1.0,24.38399524312306,0.9526,0.2857,0.6669,17,1,15.6864,14.0608,Prime Standout,4.164300000000001,4.3444,4.2273,0.8507426096549472,0.6671068593277337,0.7740889946896172,0.0,0.738,when we dance,when we dance,1,1,0.9166666666666666,0.9974756128290756,0.738,1.0,0.1489361702127659,1.0,1.0,0.8659365994236312,0.9803343166175024,1.0,,2.738470654761905,44.057916666666685,38.91333333333335,0.3651673236889019,28.571428571428573,54.65079365079366,48.98527615752668,49.05662561775275,2.038460630765678,2.0,50.0,49.99799730507885,2.0000801110056043,2.0,123.66522366522366,111.56575595296806,99.99999999999996,0.3178294573643411
2026-08-03,NFLD,1,Smooth Baht A,"Farmer, Wyatt",2,3.0,1.0,4.0,1,758.0,3.8026,3.4095000000000013,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,6:00,PACE,7200.0,81.0,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. AE: CLAIMING $8000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 2-6-3-4-1,79.7,77.6,87.0,85.0,87.0,89.0,85.0,8,24.47,25.47,"71.00,1.00,1.40",1438214-367,50.0,0,1,1,2,1,"2026-07-26,2026-07-19,2026-07-13",5,83.33,11.1,84.7,85.5,3.700000000000003,6,10,0.6,77.7,nfl20260803hmpXML.xml,7,0,2,2,2,0,1,158.66666666666669,Smooth Baht A,2.566666666666668,0.1390170014269983,0.5921853786381359,0.98096637812546,1.4773773918083486,1.4385964912280709,1.508305810532772,-0.3247856872983992,1.351532387000953,-0.073621017383231,0.8432740427115677,0.0,Fresh,5.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,16.0,5/2,3.5,3.5,0.8029224610278309,80.3%,True,0.2512157332398275,3.980642402859905,0.2857142857142857,-0.0344985524744581,Underlay,2026-08-03,PACE,,Wide Open,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. AE: CLAIMING $8000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 2-6-3-4-1,81.0,7200.0,9,158.66666666666669,0,0,1,2,29.707,10.799,91.13,False,Claimer,63,Mid,20260803,20260803,,0.56,82.2,73.72888888888889,8.47,Value Play,,45.0,8.82,84.24,-6.239999999999995,BelowTrend,,,-6.239999999999995,-3.9699999999999953,8.0,Declining,,False,False,False,31.376515310966933,758.0,22,1,1.0,21.73821517197609,0.9526,0.2857,0.6669,12,1,15.8538,14.3915,Prime Standout,3.4095000000000013,4.532500000000001,3.8026,0.696541298085763,0.69599066382077,0.6963193554294085,0.0,0.8029999999999999,smooth baht a,smooth baht a,1,1,0.9166666666666666,0.9744761470891874,0.8029999999999999,1.0,0.3882978723404259,1.0,1.0,0.8619020172910663,0.9793510324483776,1.0,,2.433235218253969,40.38916666666663,34.71999999999998,0.4109754751608337,28.571428571428573,25.121573323982755,27.759185301278848,28.14553941836469,3.552960862237054,3.5,28.571428571428573,28.65255649631951,3.490089968511021,3.5,128.003663003663,90.4982370747942,100.0,0.3178294573643411
2026-08-03,NFLD,2,Bee Forever,"Noble, Dan",6,-1.0,3.0,2.0,1,857.7,4.876,4.281600000000001,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,6:22,TROT,5600.0,78.0,"NON WINNERS $1500 IN LAST 4 STARTS THAT ARE N/W $10,000 IN 2026. AE: N/W $500 (MARES $600) PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD",83.1,70.9,81.0,84.0,81.0,93.0,84.0,7,8.67,9.67,"11.20,3.00,11.80",26-288X76-4X31,40.0,0,2,0,0,4,"2026-07-27,2026-07-21,2026-06-29",6,86.0,12.5,85.0,87.0,7.0,1,10,0.1,73.7,nfl20260803hmpXML.xml,9,0,2,2,2,2,1,154.44444444444446,Bee Forever,3.6666666666666665,-0.2375463629271868,0.1970629899839909,0.6368704361516296,1.916666666666666,1.882058870989354,2.28458844828399,1.4918727174805588,-1.1375856047981787,-0.8797096918816172,-1.0540925533894598,0.0,Fresh,2.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,17.0,8/5,2.6,2.6,0.7501004601764117,75.0%,True,0.2623920015091492,3.811091779659799,0.3846153846153846,-0.1222233831062353,Underlay,2026-08-03,TROT,,Wide Open,"NON WINNERS $1500 IN LAST 4 STARTS THAT ARE N/W $10,000 IN 2026. AE: N/W $500 (MARES $600) PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD",78.0,5600.0,9,154.44444444444446,0,0,1,1,15.758,22.826,59.571,False,NW Condition,68,Mid,20260803,20260803,,-0.054,78.0,69.52444444444444,8.48,,,33.0,7.71,82.5,-3.5,BelowTrend,,,-3.5,-1.3000000000000005,5.0,Stable / Neutral,3UP,False,False,True,43.50953427640821,857.7,3,1,1.0,34.722972493767365,0.9526,0.3846,0.568,3,1,16.7332,14.8582,Prime Standout,4.281600000000001,5.98,4.876,0.8747063269934016,0.9182623650630348,0.8928767624977111,0.0,0.75,bee forever,bee forever,1,1,0.9466666666666668,0.9762891916000536,0.75,1.0,0.5638297872340429,1.0,1.0,0.9768299711815563,0.9980334316617504,1.0,,2.724183961038959,39.64583333333334,38.42625,0.3670824049704104,38.46153846153846,26.23920015091492,43.46334367429664,44.5074696296066,2.2468138681485383,2.2,45.45454545454545,44.70484858397232,2.2368938307030133,2.2,122.6419413919414,60.37087332153937,100.0,0.3178294573643411
2026-08-03,NFLD,5,Ts Cody,"Sugg, Kurt",1,3.0,2.0,5.0,1,787.8,3.9732,3.8412000000000006,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,7:28,PACE,10500.0,74.0,"NON WINNERS 2 PARI-MUTUEL RACES OR $20,000 LIFETIME. AE: N/W 4 PM RACES OR $30,000 LIFETIME CLAIMING PRICE $22,500 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",76.5,71.7,74.0,73.0,74.0,77.0,73.0,7,12.43,13.43,"3.00,7.40,26.90",2?248-62731,56.0,0,2,0,3,4,"2026-07-27,2026-07-19,2026-07-10",9,72.25,10.25,75.5,74.0,1.5,11,10,1.1,74.4,nfl20260803hmpXML.xml,6,0,0,2,2,2,0,142.77777777777777,Ts Cody,1.2000000000000028,-1.2780503960111198,0.2442417826591126,0.235425170515494,1.809523809523805,0.8951267821831324,1.4899374748244356,0.5835435150910797,1.351532387000953,1.078977737650816,0.8432740427115677,0.0,Fresh,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,5/2,3.5,3.5,0.8206041014991335,82.1%,True,0.6050199013972146,1.6528381920836492,0.2857142857142857,0.3193056156829289,Overlay,2026-08-03,PACE,,Wide Open,"NON WINNERS 2 PARI-MUTUEL RACES OR $20,000 LIFETIME. AE: N/W 4 PM RACES OR $30,000 LIFETIME CLAIMING PRICE $22,500 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",74.0,10500.0,9,142.77777777777777,1,1,2,3,27.715,15.664,93.458,False,Claimer,63,Mid,20260803,20260803,LI,0.654,70.11,66.19,3.92,Value Play,,46.4,,72.17699999999999,4.823000000000008,AboveTrend,,,4.823000000000008,6.903000000000008,2.0,Strong Improving,,False,False,False,34.998398213316975,787.8,9,1,1.0,13.357103161390144,0.9526,0.2857,0.6669,13,1,15.8007,14.2728,Prime Standout,3.8412000000000006,4.218400000000001,3.9732,0.7847351324848313,0.6477588563180444,0.7275590551181101,0.0,0.821,ts cody,ts cody,1,1,0.9166666666666666,0.999367902525192,0.821,1.0,0.1702127659574471,1.0,1.0,0.8962536023054755,0.992133726647001,1.0,,2.626250773809525,49.36333333333335,41.93166666666668,0.3807709492073537,28.571428571428573,60.50199013972146,45.75431061737055,45.82735636078852,2.182102742578524,2.2,45.45454545454545,45.75279281265897,2.185658925990892,2.2,120.07492507492506,132.2323281093257,100.0,0.3178294573643411
2026-08-03,NFLD,6,Fear The Hate,"Lems, Chris",5,3.0,2.0,5.0,1,714.0,3.7419,2.911100000000001,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,7:50,PACE,20000.0,92.0,OPEN HANDICAP NORTHFIELD HN 2 & HN 4 UNCOUPLED BY O.S.R.C PERMISSION,87.4,87.3,92.0,95.0,92.0,96.0,95.0,9,2.97,3.97,"1.10,2.60,5.20",1110-?-33-72-4-1,70.0,0,1,1,0,5,"2026-07-25,2026-07-11,2026-06-27",7,94.5,20.0,95.3,96.0,3.299999999999997,10,10,1.0,89.5,nfl20260803hmpXML.xml,7,0,2,2,2,0,1,180.28571428571428,Fear The Hate,1.7000000000000028,2.067134679060077,1.1642282398239887,1.2677129964369855,0.6803360514166131,1.3363062095621228,1.9772643900311155,0.5835435150910797,1.351532387000953,-0.6097317488106918,0.5855400437691198,1.0,Recent,5.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,19.0,3/1,4.0,4.0,0.959423986710664,95.9%,True,0.6021392239527101,1.6607454891172089,0.25,0.3521392239527101,Overlay,2026-08-03,PACE,,Wide Open,OPEN HANDICAP NORTHFIELD HN 2 & HN 4 UNCOUPLED BY O.S.R.C PERMISSION,92.0,20000.0,7,180.28571428571428,1,1,2,2,3.666,6.53,12.363,False,Open/Preferred,95,Top,20260803,20260803,SLI,1.328,89.67,87.52,2.15,Value Play,,33.4,10.23,91.569,-7.568999999999988,BelowTrend,,,-7.568999999999988,-4.988999999999988,7.0,Declining,2UP,False,True,False,26.02881648148097,714.0,58,1,1.0,10.68567152799272,0.9526,0.25,0.7026,16,1,15.7122,14.2733,Prime Standout,2.911100000000001,5.2849,3.7419,0.5947210361805146,0.8115258817929151,0.6852041750595128,0.0,0.959,fear the hate,fear the hate,1,1,0.9,0.999283347946672,0.959,1.0,0.2500000000000004,1.0,1.0,0.8111815561959654,0.943952802359882,1.0,,3.648473958333333,34.744166666666686,32.25375000000001,0.2740871968445711,25.0,60.213922395271005,40.51030199158412,40.74529521358632,2.4542710876384937,2.5,40.0,40.15720391770884,2.490213218154395,2.5,124.3997668997669,148.63854238307147,100.0,0.3178294573643411
2026-08-03,NFLD,7,Juju Hanover,"Rhoades, Braiden",5,3.0,1.0,4.0,1,736.9,4.5001,4.2544,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,8:12,PACE,7200.0,80.0,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 5-2-8-1-3,76.6,74.2,83.0,85.0,83.0,86.0,85.0,9,26.97,27.97,"43.10,7.60,30.20",29-98975554,10.0,0,3,0,2,0,"2026-07-25,2026-07-16,2026-07-10",5,85.0,13.0,85.2,85.0,5.200000000000003,7,10,0.7,75.2,nfl20260803hmpXML.xml,7,0,2,2,2,0,1,156.33333333333331,Juju Hanover,2.8999999999999964,-0.0690838051897912,0.3916755097688685,0.7515690834762397,1.8078106023414973,1.3018891098082384,1.4787066873817158,-0.3247856872983992,1.351532387000953,0.4507489358552087,0.8432740427115677,1.0,Recent,4.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,16.0,2/1,3.0,3.0,0.7891904747109949,78.9%,True,0.2941328921974083,3.399823775332296,0.3333333333333333,-0.0392004411359249,Underlay,2026-08-03,PACE,,Wide Open,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 5-2-8-1-3,80.0,7200.0,9,156.33333333333331,0,0,1,1,18.515,10.506,59.983,False,NW Condition,68,Mid,20260803,20260803,SLI,1.614,80.7,72.11777777777777,8.58,Value Play,,33.0,,82.28999999999999,1.710000000000008,AboveTrend,,,1.710000000000008,3.930000000000008,5.0,Improving,,False,False,False,28.812461379464526,736.9,32,1,1.0,25.045577674856588,0.9526,0.3333,0.6193,7,1,16.1476,14.4171,Prime Standout,4.2544,4.9565,4.5001,0.8691495229728903,0.761098229504169,0.8240432155282914,0.0,0.789,juju hanover,juju hanover,1,1,0.9333333333333332,0.9806869766607482,0.789,1.0,0.4414893617021272,1.0,1.0,0.8375792507204611,0.9695181907571288,1.0,,2.245305257936508,41.77249999999997,38.06583333333331,0.4453737399247999,33.333333333333336,29.413289219740832,36.00281811894751,36.70744804540193,2.7242427715572632,2.7,37.03703703703704,36.65950014784077,2.727805878332194,2.7,122.05905205905204,81.69718582185446,100.0,0.3178294573643411
2026-08-03,NFLD,12,Shady Maple Alstar,"Sugg, Kurt",4,3.0,2.0,5.0,1,772.4,4.1511,3.2439,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,10:02,TROT,7200.0,81.0,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRAINER CHANGE HN 6 T. LITT TO W. JOHNSON,81.6,77.0,83.0,85.0,83.0,86.0,85.0,7,36.07,37.07,"2.00,34.70,71.50",12X?81869-82,44.0,0,0,0,2,2,"2026-07-27,2026-07-19,2026-07-05",4,83.25,10.6,84.9,85.0,3.9000000000000057,6,10,0.6,79.3,nfl20260803hmpXML.xml,9,0,2,2,2,2,1,160.44444444444446,Shady Maple Alstar,2.066666666666663,0.2975699969445492,0.5568012841317949,0.7515690834762397,1.704025734460519,1.1454189074554872,2.2025860297429016,0.5835435150910797,1.351532387000953,0.1483313864966613,0.8432740427115677,0.0,Fresh,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,18.0,2/1,3.0,3.0,0.8976528686709467,89.8%,True,0.4549590189841735,2.198000167647597,0.3333333333333333,0.1216256856508402,Overlay,2026-08-03,TROT,,Wide Open,NON WINNERS $2500 IN LAST 4 STARTS. AE: N/W $750 PER START IN 2026. NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRAINER CHANGE HN 6 T. LITT TO W. JOHNSON,81.0,7200.0,9,160.44444444444446,0,1,2,1,29.416,24.886,92.913,False,NW Condition,68,Mid,20260803,20260803,LI,0.766,79.89,74.88888888888889,5.0,Value Play,,38.0,3.21,81.723,-0.722999999999999,BelowTrend,,,-0.722999999999999,1.5670000000000006,5.0,Stable / Neutral,3UP,False,False,True,33.13346001483186,772.4,14,1,1.0,13.69208717258048,0.9526,0.3333,0.6193,8,1,16.1143,14.518,Prime Standout,3.2439,5.835800000000001,4.1511,0.662710167725592,0.8961196505075013,0.7601355063175241,0.0,0.898,shady maple alstar,shady maple alstar,1,1,0.9333333333333332,0.9935383578813914,0.898,1.0,0.3085106382978718,1.0,1.0,0.8785014409221902,0.9872173058013766,1.0,,2.352624603174602,44.18666666666668,42.70041666666667,0.4250571887459702,33.333333333333336,45.495901898417365,49.97499578050117,50.08904545352399,1.9964445138565636,2.0,50.0,49.19218997584292,2.0328430193717244,2.0,120.98595848595848,91.03733014454517,100.0,0.3178294573643411
2026-08-03,NFLD,15,Hope N Pray,"Farmer, Wyatt",3,3.0,1.0,4.0,1,731.8,3.0122,3.008700000000001,Y,Y,Y,Y,4,Y,31.8,1.0,700.0,2.5,1.0,2026-08-03,11:08,PACE,5600.0,77.0,"NON WINNERS $1500 IN LAST 4 STARTS THAT ARE N/W $10,000 IN 2026. AE: N/W $500 PER START IN 2026. AE: CLAIMING $5000 (WITH ALLOWANCES) THAT ARE N/W $2500 IN LAST 4 STARTS. NO. 9 STARTS FROM 2ND TIER NORTHFIELD",73.4,72.2,80.0,82.0,80.0,82.0,82.0,8,78.47,79.47,"89.20,66.50,79.70",4-3562-247-98,30.0,0,2,0,2,0,"2026-07-26,2026-07-20,2026-07-05",4,80.0,7.0,81.6,82.0,4.599999999999994,0,10,0.0,70.7,nfl20260803hmpXML.xml,7,0,2,2,2,0,1,152.77777777777777,Hope N Pray,0.4333333333333324,-0.386189796224893,0.2737285280810638,0.5795211124893245,1.015346165133619,1.16730806435111,0.8710889839195904,-0.3247856872983992,1.351532387000953,-0.5654592864533139,0.8432740427115677,0.0,Fresh,3.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,15.0,5/2,3.5,3.5,0.6541749465027736,65.4%,True,0.296060389986975,3.377689261450997,0.2857142857142857,0.0103461042726893,Neutral,2026-08-03,PACE,,Wide Open,"NON WINNERS $1500 IN LAST 4 STARTS THAT ARE N/W $10,000 IN 2026. AE: N/W $500 PER START IN 2026. AE: CLAIMING $5000 (WITH ALLOWANCES) THAT ARE N/W $2500 IN LAST 4 STARTS. NO. 9 STARTS FROM 2ND TIER NORTHFIELD",77.0,5600.0,9,152.77777777777777,0,0,2,2,37.14,9.238,91.733,False,Claimer,63,Mid,20260803,20260803,SLI,1.438,76.4,70.9588888888889,5.44,Value Play,,50.0,5.34,78.08,-3.0799999999999983,BelowTrend,,,-3.0799999999999983,-0.9299999999999984,6.0,Stable / Neutral,3UP,False,False,True,28.189395455556674,731.8,38,1,1.0,9.126371380642189,0.9526,0.2857,0.6669,52,1,14.8653,13.707,Prime Standout,3.008700000000001,3.018600000000001,3.0122,0.6146601564894075,0.4635228721035581,0.5515839589818714,0.0,0.654,hope n pray,hope n pray,1,1,0.9166666666666666,0.9809236662000478,0.654,1.0,0.0478723404255315,1.0,1.0,0.8317002881844381,0.9636184857423796,1.0,,2.8815363690476192,36.25291666666666,31.21916666666665,0.3470370913036615,28.571428571428573,29.606038998697507,30.09810528040362,30.526697212624963,3.275821137919987,3.5,28.571428571428573,29.56233615959527,3.382682595182595,3.5,124.8917748917749,98.36512538871844,100.0,0.3178294573643411
