Track,Race,RaceDate,Time,Gait,Purse,TCR,FieldStrength,FieldSize,Below2.0_Count,Below3.0_Count,Below5.0_Count,Cluster_2.5to6_Count,Odds_SD,Top5_Range,Odds_Range,RaceType,CompetitiveClusterFlag,FavOdds,FavPostRTG_Fast,DominancePenalty,CompetitivenessIndex,LikelySecond_PP,LikelySecond_Horse,LikelySecondScore_Top,LikelySecondMatrix_Top3,Exacta,Exacta_12,Exacta_123,Exacta_Top4,Exacta_Top5,Exacta_Top6
DD,1,2025-11-26,4:30 AM,PACE,7000.0,62.0,123.125,8,1,1,1,0,15.821,31.895,39.217,Chalk,False,1.923,3.0,3.48,13.5,5,Linda Mae,6.0,5(6); 2(4); 3(4),"4,2,3,1,7",,,"4,2,3,1","4,2,3,1,7","4,2,3,1,7,8"
DD,10,2025-11-26,7:30 AM,PACE,274720.0,94.0,182.5555555555556,9,1,2,3,1,27.648,9.015,93.246,Wide Open,False,1.865,3.0,6.1,36.9,4,Captain Optimistic,4.0,4(4); 2(4); 3(4),"5,4,8,1,6",,,"5,4,8,1","5,4,8,1,6","5,4,8,1,6,2"
DD,11,2025-11-26,7:50 AM,PACE,12500.0,71.0,137.77777777777777,9,0,1,2,2,30.299,8.117,92.275,Wide Open,False,2.836,-1.0,0.0,50.0,4,Sweet Ride Hanover,7.0,4(7); 5(5); 1(4),"2,7,3,1,4",,,"2,7,3,1","2,7,3,1,4","2,7,3,1,4,5"
DD,12,2025-11-26,8:10 AM,PACE,25000.0,88.0,171.875,8,0,1,2,2,18.656,12.574,60.47,Wide Open,False,2.913,3.0,0.0,46.0,2,Cindy Jo,5.0,2(5); 4(4); 3(2),"5,7,3,4,1",,,"5,7,3,4","5,7,3,4,1","5,7,3,4,1,6"
DD,13,2025-11-26,8:30 AM,PACE,6000.0,70.0,140.88888888888889,9,0,1,3,3,38.864,30.957,92.25,Wide Open,True,2.861,-1.0,0.0,67.0,3,Mittaroniandcheese,5.0,3(5); 4(4); 5(4),"7,4,5,6,3",,,"7,4,5,6","7,4,5,6,3","7,4,5,6,3,2"
DD,14,2025-11-26,8:50 AM,PACE,8000.0,64.0,126.625,8,0,0,0,3,31.897,5.76,90.07,Wide Open,True,5.041,-1.0,0.0,48.0,5,Git Goin,4.0,5(4); 6(4); 4(3),"2,5,4,6,1",,,"2,5,4,6","2,5,4,6,1","2,5,4,6,1,7"
DD,15,2025-11-26,9:10 AM,PACE,9500.0,75.0,148.55555555555554,9,0,0,1,2,35.149,29.167,91.154,Wide Open,False,3.957,-1.0,0.0,45.0,2,Rocky Dude,5.0,2(5); 1(4); 5(4),"7,8,2,1,5",,,"7,8,2,1","7,8,2,1,5","7,8,2,1,5,4"
DD,2,2025-11-26,4:50 AM,PACE,8000.0,66.0,123.75,8,0,0,1,2,19.918,18.227,58.573,Wide Open,False,4.81,3.0,0.0,41.0,5,Wicked Squeeze,5.0,5(5); 1(3); 6(3),"4,8,1,3,7",,,"4,8,1,3","4,8,1,3,7","4,8,1,3,7,6"
DD,3,2025-11-26,5:10 AM,PACE,9500.0,69.0,136.22222222222223,9,0,0,3,3,34.028,30.453,91.746,Wide Open,True,3.365,3.0,0.0,67.0,4,My Luckydog,5.0,4(5); 3(4); 1(4),"5,7,6,8,3",,,"5,7,6,8","5,7,6,8,3","5,7,6,8,3,9"
DD,4,2025-11-26,5:30 AM,PACE,7500.0,78.0,156.125,8,0,1,3,3,28.08,3.232,60.456,Wide Open,True,2.927,3.0,0.0,63.0,5,Zebs Breaking Dawn,5.0,5(5); 2(3); 3(2),"4,2,5,3,1",,,"4,2,5,3","4,2,5,3,1","4,2,5,3,1,6"
DD,5,2025-11-26,5:50 AM,PACE,14000.0,75.0,144.66666666666666,9,1,1,2,1,28.069,29.993,93.517,Chalk,False,1.594,3.0,18.28,19.7,4,Sugary Crunch,6.0,4(6); 2(5); 6(4),"5,4,6,7,2",,,"5,4,6,7","5,4,6,7,2","5,4,6,7,2,8"
DD,6,2025-11-26,6:10 AM,PACE,14500.0,80.0,154.0,8,0,0,4,4,12.955,8.859,29.961,Balanced Competitive,True,3.856,-1.0,0.0,80.0,5,Brookview Fancy,7.0,5(7); 4(6); 3(3),"6,8,1,5,4",,,"6,8,1,5","6,8,1,5,4","6,8,1,5,4,3"
DD,7,2025-11-26,6:30 AM,PACE,15000.0,82.0,159.125,8,0,0,2,2,29.981,15.302,91.3,Wide Open,False,3.811,1.0,0.0,46.0,4,Anneliese Hanover,4.0,4(4); 5(4); 3(2),"1,8,7,3,2",,,"1,8,7,3","1,8,7,3,2","1,8,7,3,2,4"
DD,8,2025-11-26,6:50 AM,PACE,110000.0,69.0,130.25,8,2,3,3,0,29.334,25.29,93.317,Chalk,False,1.794,-1.0,5.15,21.8,5,Just Applause,6.0,5(6); 4(4); 2(4),"6,5,1,3,7","6,5","6,5,1","6,5,1,3","6,5,1,3,7","6,5,1,3,7,4"
DD,9,2025-11-26,7:10 AM,PACE,18000.0,85.0,167.0,8,0,0,1,3,18.427,6.928,59.509,Wide Open,True,3.873,3.0,0.0,53.0,4,Earth Angel,5.0,4(5); 2(3); 6(2),"5,7,4,6,8",,,"5,7,4,6","5,7,4,6,8","5,7,4,6,8,3"
DTN,1,2025-11-26,4:00 AM,TROT,19000.0,89.0,174.14285714285714,7,1,1,2,1,19.787,14.673,61.46,Chalk,False,1.923,-1.0,1.93,28.1,4,Dash Of Luck,5.0,4(5); 1(4); 3(4),"5,2,6,4,1",,,"5,2,6,4","5,2,6,4,1","5,2,6,4,1,3"
DTN,10,2025-11-26,7:00 AM,PACE,7000.0,80.0,153.3,10,0,0,2,2,35.008,4.866,91.3,Wide Open,False,3.811,0.0,0.0,54.0,4,Shesalljackedup,6.0,4(6); 3(6); 5(5),"2,4,1,5,7",,,"2,4,1,5","2,4,1,5,7","2,4,1,5,7,9"
DTN,11,2025-11-26,7:20 AM,TROT,28000.0,96.0,188.3333333333333,6,0,1,1,1,2.979,6.948,9.317,Wide Open,False,2.913,-1.0,0.0,31.1,3,Triathlon As,5.0,3(5); 5(5); 4(4),"6,2,4,1,3",,,"6,2,4,1","6,2,4,1,3","6,2,4,1,3,5"
DTN,12,2025-11-26,7:40 AM,TROT,14000.0,88.0,170.0,10,0,1,2,2,17.267,9.627,60.394,Wide Open,False,2.989,3.0,0.0,54.0,2,Threefiftytwo,4.0,2(4); 6(4); 5(3),"4,5,2,10,6",,,"4,5,2,10","4,5,2,10,6","4,5,2,10,6,3"
DTN,13,2025-11-26,8:00 AM,PACE,19000.0,86.0,168.75,8,0,1,2,3,20.083,3.996,61.596,Wide Open,True,2.913,0.0,0.0,58.0,4,Bet On Station,4.0,4(4); 5(4); 1(3),"2,4,1,3,5",,,"2,4,1,3","2,4,1,3,5","2,4,1,3,5,8"
DTN,14,2025-11-26,8:20 AM,TROT,17000.0,90.0,173.2,10,1,1,1,1,17.526,11.128,59.159,Chalk,False,1.83,3.0,7.66,29.3,1,Combs Hanover,5.0,1(5); 3(4); 2(3),"4,2,1,8,3",,,"4,2,1,8","4,2,1,8,3","4,2,1,8,3,10"
DTN,2,2025-11-26,4:20 AM,PACE,14000.0,85.0,165.8,10,0,1,1,2,29.333,16.469,92.466,Wide Open,False,2.644,-1.0,0.0,49.0,4,Super Girl,6.0,4(6); 6(4); 1(3),"5,10,2,9,1",,,"5,10,2,9","5,10,2,9,1","5,10,2,9,1,4"
DTN,3,2025-11-26,4:40 AM,TROT,9000.0,84.0,163.0,10,0,0,1,1,24.744,9.538,60.24,Wide Open,False,3.143,-1.0,0.0,37.0,3,Bar Bee,6.0,3(6); 1(4); 2(3),"6,1,7,5,9",,,"6,1,7,5","6,1,7,5,9","6,1,7,5,9,8"
DTN,4,2025-11-26,5:00 AM,PACE,9000.0,81.0,159.33333333333331,9,0,0,1,1,30.978,9.681,90.888,Wide Open,False,4.222,-1.0,0.0,33.0,4,Arrival,7.0,4(7); 3(6); 2(3),"5,3,2,7,9",,,"5,3,2,7","5,3,2,7,9","5,3,2,7,9,4"
DTN,5,2025-11-26,5:20 AM,TROT,11000.0,86.0,167.9,10,0,0,1,2,20.794,11.797,58.656,Wide Open,False,4.727,-1.0,0.0,49.0,3,Tombstone,6.0,3(6); 4(5); 2(3),"5,9,2,6,8",,,"5,9,2,6","5,9,2,6,8","5,9,2,6,8,7"
DTN,6,2025-11-26,5:40 AM,PACE,28000.0,90.0,175.85714285714283,7,0,2,2,1,4.128,6.918,11.747,Wide Open,False,2.277,-1.0,0.0,34.4,5,Jillian B Miki,5.0,5(5); 3(4); 4(4),"7,6,2,3,4",,,"7,6,2,3","7,6,2,3,4","7,6,2,3,4,5"
DTN,7,2025-11-26,6:00 AM,TROT,7000.0,84.0,167.3,10,0,1,2,2,22.055,11.259,60.738,Wide Open,False,2.644,2.0,0.0,54.0,5,Dontforgetlittlman,5.0,5(5); 1(5); 4(5),"3,5,1,4,10",,,"3,5,1,4","3,5,1,4,10","3,5,1,4,10,6"
DTN,8,2025-11-26,6:20 AM,PACE,11000.0,84.0,161.44444444444446,9,0,0,2,2,19.483,15.196,57.024,Wide Open,False,3.965,-1.0,0.0,50.0,1,Ms Parklane Power,6.0,1(6); 4(4); 2(3),"6,4,8,2,5",,,"6,4,8,2","6,4,8,2,5","6,4,8,2,5,7"
DTN,9,2025-11-26,6:40 AM,TROT,24000.0,93.0,178.60000000000002,10,0,0,3,3,18.245,10.475,60.543,Balanced Competitive,True,3.965,2.0,0.0,71.0,4,Golden Wall As,6.0,4(6); 2(5); 7(3),"3,4,7,1,8",,,"3,4,7,1","3,4,7,1,8","3,4,7,1,8,2"
FLMD,1,2025-11-26,6:25 AM,PACE,5000.0,62.0,124.7777777777778,9,0,0,0,0,29.886,3.316,88.202,Chalk,False,6.908,3.0,0.0,16.0,4,Outlaw Duke Worthy,5.0,4(5); 2(3); 3(2),"1,7,4,9,8",,,"1,7,4,9","1,7,4,9,8","1,7,4,9,8,3"
FLMD,2,2025-11-26,6:48 AM,PACE,8500.0,73.0,147.42857142857144,7,1,2,2,1,12.617,9.975,40.075,Chalk,False,1.858,2.0,5.69,24.3,5,Belmont Blazer,6.0,5(6); 4(5); 1(4),"2,5,7,1,4","2,5",,"2,5,7,1","2,5,7,1,4","2,5,7,1,4,6"
FLMD,3,2025-11-26,7:11 AM,PACE,5000.0,61.0,120.11111111111111,9,0,0,2,2,38.162,29.838,91.131,Wide Open,False,3.98,3.0,0.0,50.0,4,Lenys Girl,4.0,4(4); 2(4); 1(3),"5,6,3,4,8",,,"5,6,3,4","5,6,3,4,8","5,6,3,4,8,7"
FLMD,4,2025-11-26,7:34 AM,PACE,6000.0,64.0,125.5,10,1,1,1,0,33.9,9.007,93.317,Chalk,False,1.794,2.0,8.25,16.8,4,All She Can,5.0,4(5); 5(4); 1(3),"2,5,6,7,99",,,"2,5,6,7","2,5,6,7,99","2,5,6,7,99,1"
FLMD,5,2025-11-26,7:57 AM,PACE,8000.0,68.0,136.9,10,0,0,2,2,39.048,7.423,91.733,Wide Open,False,3.378,-1.0,0.0,54.0,5,Mending Fences,6.0,5(6); 4(6); 2(4),"8,6,5,4,99",,,"8,6,5,4","8,6,5,4,99","8,6,5,4,99,7"
FLMD,6,2025-11-26,8:20 AM,TROT,7000.0,70.0,135.33333333333334,6,0,0,1,3,34.874,59.084,90.812,Wide Open,True,4.299,3.0,0.0,45.0,2,Southwind Caeser,4.0,2(4); 1(3); 3(2),"4,2,6,3,5",,,"4,2,6,3","4,2,6,3,5","4,2,6,3,5,1"
FLMD,7,2025-11-26,8:43 AM,PACE,5000.0,63.0,125.0,9,0,0,1,2,35.669,17.329,91.589,Wide Open,False,3.522,3.0,0.0,45.0,5,Adriatico Hanover,4.0,5(4); 4(4); 3(2),"1,8,3,5,2",,,"1,8,3,5","1,8,3,5,2","1,8,3,5,2,9"
FLMD,8,2025-11-26,9:06 AM,PACE,6000.0,67.0,131.2,10,1,1,3,3,38.243,20.755,93.317,Wide Open,False,1.794,3.0,9.28,61.7,1,Outlawgrandetorino,5.0,1(5); 3(4); 4(4),"5,3,2,6,1",,,"5,3,2,6","5,3,2,6,1","5,3,2,6,1,99"
MEA,1,2025-11-26,12:45 PM,PACE,8300.0,81.0,156.85714285714286,7,0,0,1,1,23.946,14.114,59.418,Chalk,False,3.965,2.0,0.0,25.0,5,Party Cruiser,4.0,5(4); 3(3); 1(3),"4,5,2,3,1",,,"4,5,2,3","4,5,2,3,1","4,5,2,3,1,6"
MEA,10,2025-11-26,3:45 AM,PACE,5000.0,75.0,144.77777777777777,9,0,0,2,2,34.094,17.551,91.128,Wide Open,False,3.983,3.0,0.0,50.0,2,Gray Dragon,3.0,2(3); 4(2); 3(2),"5,2,6,9,4",,,"5,2,6,9","5,2,6,9,4","5,2,6,9,4,3"
MEA,11,2025-11-26,4:05 AM,TROT,7500.0,77.0,150.125,8,0,0,1,2,36.52,15.258,91.256,Wide Open,False,3.855,1.0,0.0,41.0,4,American Cross,5.0,4(5); 5(4); 1(3),"6,1,4,7,2",,,"6,1,4,7","6,1,4,7,2","6,1,4,7,2,5"
MEA,12,2025-11-26,4:25 AM,PACE,6400.0,77.0,149.55555555555554,9,0,0,2,2,27.88,4.31,90.744,Wide Open,False,4.367,2.0,0.0,50.0,3,Polks Image,4.0,3(4); 5(2); 2(2),"4,7,3,1,5",,,"4,7,3,1","4,7,3,1,5","4,7,3,1,5,2"
MEA,13,2025-11-26,4:45 AM,TROT,11200.0,75.0,146.55555555555554,9,0,1,2,2,17.264,13.624,58.432,Wide Open,False,2.557,1.0,0.0,50.0,5,Kind Of Likecash,4.0,5(4); 4(3); 2(3),"3,6,1,9,7",,,"3,6,1,9","3,6,1,9,7","3,6,1,9,7,4"
MEA,14,2025-11-26,5:05 AM,PACE,10000.0,72.0,137.33333333333331,9,0,0,1,1,38.078,30.007,91.3,Wide Open,False,3.811,1.0,0.0,33.0,5,Chatty Vanessa,4.0,5(4); 1(2); 4(2),"2,5,8,1,6",,,"2,5,8,1","2,5,8,1,6","2,5,8,1,6,9"
MEA,15,2025-11-26,5:25 AM,TROT,11800.0,82.0,161.44444444444446,9,0,0,1,2,27.405,7.423,91.733,Wide Open,False,3.378,1.0,0.0,45.0,4,Fire N Lightning,6.0,4(6); 5(5); 3(3),"6,3,5,2,4",,,"6,3,5,2","6,3,5,2,4","6,3,5,2,4,1"
MEA,2,2025-11-26,1:05 AM,TROT,10000.0,71.0,138.75,8,0,1,1,2,30.36,30.454,92.441,Wide Open,False,2.67,1.0,0.0,41.0,4,Rt Misty,6.0,4(6); 5(4); 2(4),"3,1,5,4,2",,,"3,1,5,4","3,1,5,4,2","3,1,5,4,2,6"
MEA,3,2025-11-26,1:25 AM,PACE,8600.0,66.0,122.66666666666669,9,0,1,3,3,29.184,31.078,92.372,Wide Open,True,2.739,1.0,0.0,67.0,5,Tip,4.0,5(4); 4(4); 1(3),"2,5,1,7,4",,,"2,5,1,7","2,5,1,7,4","2,5,1,7,4,9"
MEA,4,2025-11-26,1:45 AM,TROT,10000.0,84.0,164.44444444444446,9,0,0,1,1,34.73,13.154,91.078,Wide Open,False,4.032,1.0,0.0,33.0,4,Chezactic,4.0,4(4); 2(2); 3(2),"6,2,3,5,1",,,"6,2,3,5","6,2,3,5,1","6,2,3,5,1,4"
MEA,5,2025-11-26,2:05 AM,PACE,8500.0,78.0,147.875,8,0,0,1,3,33.463,12.242,90.771,Wide Open,True,4.34,1.0,0.0,53.0,5,Job Crunch,4.0,5(4); 6(3); 4(2),"3,5,1,4,6",,,"3,5,1,4","3,5,1,4,6","3,5,1,4,6,2"
MEA,6,2025-11-26,2:25 AM,PACE,7500.0,81.0,157.88888888888889,9,0,1,2,2,26.986,13.537,92.466,Wide Open,False,2.644,1.0,0.0,50.0,5,Veranda Blue Chip,6.0,5(6); 3(3); 4(2),"1,3,5,6,7",,,"1,3,5,6","1,3,5,6,7","1,3,5,6,7,4"
MEA,7,2025-11-26,2:45 AM,TROT,11500.0,88.0,171.77777777777777,9,0,1,2,2,35.637,10.498,93.009,Wide Open,False,2.102,1.0,0.0,50.0,3,Activation,6.0,3(6); 5(5); 4(3),"2,3,5,7,6",,,"2,3,5,7","2,3,5,7,6","2,3,5,7,6,1"
MEA,8,2025-11-26,3:05 AM,PACE,18000.0,87.0,170.28571428571428,7,0,3,4,2,12.661,18.775,31.758,Wide Open,False,2.06,2.0,0.0,52.0,3,Foxy Hill,6.0,3(6); 5(4); 6(3),"4,5,6,3,1",,,"4,5,6,3","4,5,6,3,1","4,5,6,3,1,2"
MEA,9,2025-11-26,3:25 AM,TROT,7000.0,73.0,138.33333333333334,9,0,0,2,2,35.615,7.388,91.698,Wide Open,False,3.413,3.0,0.0,50.0,4,Step Machine,6.0,4(6); 3(4); 8(2),"5,1,7,3,6",,,"5,1,7,3","5,1,7,3,6","5,1,7,3,6,9"
MR,1,2025-11-26,12:10 PM,PACE,4000.0,72.0,143.5,8,1,1,2,2,24.103,15.592,61.789,Wide Open,False,1.594,1.0,12.87,33.1,4,Got Hot Mom,5.0,4(5); 3(4); 1(3),"5,3,7,2,1",,,"5,3,7,2","5,3,7,2,1","5,3,7,2,1,6"
MR,10,2025-11-26,3:10 AM,PACE,3700.0,70.0,140.125,8,0,0,1,2,28.104,13.208,90.239,Wide Open,False,4.871,2.0,0.0,41.0,1,Silk Road,4.0,1(4); 2(4); 4(3),"3,1,4,2,5",,,"3,1,4,2","3,1,4,2,5","3,1,4,2,5,6"
MR,11,2025-11-26,3:30 AM,PACE,5200.0,66.0,131.375,8,0,0,2,2,28.499,29.759,91.746,Wide Open,False,3.365,2.0,0.0,46.0,2,Supply Crunch,5.0,2(5); 1(4); 4(4),"3,1,4,2,7",,,"3,1,4,2","3,1,4,2,7","3,1,4,2,7,5"
MR,12,2025-11-26,3:50 AM,PACE,4000.0,73.0,145.125,8,1,1,2,1,31.47,21.443,93.517,Chalk,False,1.594,3.0,18.28,15.7,3,Victor Hic,7.0,3(7); 1(3); 4(2),"2,5,8,7,3",,,"2,5,8,7","2,5,8,7,3","2,5,8,7,3,6"
MR,13,2025-11-26,4:10 AM,PACE,3300.0,69.0,135.0,8,0,0,0,0,31.041,19.763,88.307,Chalk,False,6.804,0.0,0.0,12.0,2,Stay Beautiful,6.0,2(6); 3(6); 1(5),"7,6,4,5,8",,,"7,6,4,5","7,6,4,5,8","7,6,4,5,8,1"
MR,2,2025-11-26,12:30 PM,PACE,4600.0,73.0,146.25,8,0,0,1,2,19.88,13.32,60.357,Wide Open,False,3.025,1.0,0.0,41.0,3,Caffeine Buzz,6.0,3(6); 1(4); 2(3),"4,2,1,6,8",,,"4,2,1,6","4,2,1,6,8","4,2,1,6,8,3"
MR,3,2025-11-26,12:50 PM,TROT,6000.0,75.0,151.125,8,0,0,2,3,28.427,16.601,91.128,Wide Open,True,3.983,3.0,0.0,58.0,4,Talismano,3.0,4(3); 7(3); 3(2),"1,3,4,5,7",,,"1,3,4,5","1,3,4,5,7","1,3,4,5,7,8"
MR,4,2025-11-26,1:10 AM,PACE,4000.0,71.0,141.25,8,0,0,2,2,28.874,25.647,91.733,Wide Open,False,3.378,1.0,0.0,46.0,2,Kimani N,5.0,2(5); 3(3); 5(2),"4,5,3,6,1",,,"4,5,3,6","4,5,3,6,1","4,5,3,6,1,2"
MR,5,2025-11-26,1:30 AM,TROT,7500.0,81.0,161.25,8,0,0,0,1,23.937,2.431,57.623,Chalk,False,5.76,0.0,0.0,24.0,2,Kenobi,5.0,2(5); 3(4); 1(4),"7,3,5,4,8",,,"7,3,5,4","7,3,5,4,8","7,3,5,4,8,1"
MR,6,2025-11-26,1:50 AM,PACE,5000.0,59.0,114.625,8,0,1,1,1,31.053,31.734,93.028,Chalk,False,2.083,2.0,0.0,29.0,2,Katie Cotton,5.0,2(5); 1(3); 4(3),"3,2,1,5,4",,,"3,2,1,5","3,2,1,5,4","3,2,1,5,4,8"
MR,7,2025-11-26,2:10 AM,PACE,3700.0,72.0,145.125,8,0,0,3,3,32.42,36.959,90.93,Wide Open,True,4.181,2.0,0.0,63.0,2,Jimmy Billie B,4.0,2(4); 4(3); 1(3),"3,4,1,5,7",,,"3,4,1,5","3,4,1,5,7","3,4,1,5,7,2"
MR,8,2025-11-26,2:30 AM,TROT,6000.0,74.0,148.71428571428572,7,0,0,2,3,12.592,7.436,37.776,Wide Open,True,3.365,2.0,0.0,54.0,2,Charlie Bar,4.0,2(4); 1(3); 7(3),"3,5,2,4,6",,,"3,5,2,4","3,5,2,4,6","3,5,2,4,6,1"
MR,9,2025-11-26,2:50 AM,PACE,5000.0,61.0,120.75,8,1,1,1,0,31.289,39.217,93.188,Chalk,False,1.923,2.0,2.96,14.0,2,She'S A Brujaja,5.0,2(5); 5(3); 1(3),"3,5,2,1,7",,,"3,5,2,1","3,5,2,1,7","3,5,2,1,7,8"
NFLD,1,2025-11-26,6:00 AM,PACE,5500.0,74.0,145.66666666666669,9,0,0,1,1,33.978,29.804,91.097,Wide Open,False,4.014,-1.0,0.0,33.0,3,Tsm Batman,6.0,3(6); 1(5); 5(5),"9,4,6,1,3",,,"9,4,6,1","9,4,6,1,3","9,4,6,1,3,8"
NFLD,10,2025-11-26,9:18 AM,TROT,9000.0,69.0,129.11111111111111,9,1,1,2,1,38.191,32.017,93.31,Chalk,False,1.801,3.0,8.96,29.0,3,Miss Snickers,4.0,3(4); 5(4); 9(3),"4,3,9,8,7",,,"4,3,9,8","4,3,9,8,7","4,3,9,8,7,1"
NFLD,11,2025-11-26,9:40 AM,PACE,7200.0,79.0,157.8888888888889,9,0,0,0,0,18.56,20.406,56.884,Chalk,False,6.499,3.0,0.0,16.0,3,Bet N Shout,6.0,3(6); 1(5); 5(4),"4,5,1,8,3",,,"4,5,1,8","4,5,1,8,3","4,5,1,8,3,2"
NFLD,12,2025-11-26,10:02 AM,TROT,10600.0,72.0,135.77777777777777,9,0,0,1,2,27.182,7.468,90.833,Wide Open,False,4.278,-1.0,0.0,45.0,4,Queen Suzy,7.0,4(7); 8(5); 5(3),"9,1,5,2,3",,,"9,1,5,2","9,1,5,2,3","9,1,5,2,3,6"
NFLD,13,2025-11-26,10:24 AM,PACE,7200.0,82.0,157.77777777777777,9,0,1,3,4,30.096,24.172,92.198,Balanced Competitive,True,2.913,3.0,0.0,79.0,2,Onlythetuffsurvive,5.0,2(5); 1(4); 5(3),"4,2,1,5,9",,,"4,2,1,5","4,2,1,5,9","4,2,1,5,9,3"
